,segment_id_beg,segment_id_end,longitude,latitude,h_te_best_fit,h_te_uncertainty,h_canopy,h_canopy_uncertainty,track_id,beam,file_name
4674,1902147,1902151,48.79998397827149,-18.92026901245117,76.6124,0.23208171,13.510017,0.3559469,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4675,1902152,1902156,48.79988479614258,-18.919368743896484,85.573425,0.5564648,13.879921,0.80119103,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4676,1902157,1902161,48.799781799316406,-18.91847038269043,89.92368,0.42763388,11.034782,0.63873255,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4678,1902167,1902171,48.79957580566406,-18.916671752929688,125.63911,18.037344,46.046608,14.147062,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4680,1902282,1902286,48.79725646972656,-18.89598655700684,420.7918,14.035348,20.574188,15.968915,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4682,1902292,1902296,48.79705429077149,-18.894187927246094,421.39975,84.76334,17.405731,38.01141,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4683,1902302,1902306,48.79685974121094,-18.89238739013672,395.85233,22.785141,21.53659,20.997124,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4685,1902312,1902316,48.79666519165039,-18.890588760375977,339.84497,14.053353,19.15686,13.225191,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4686,1902317,1902321,48.79656219482422,-18.88968849182129,328.48166,64.91554,15.739258,33.688396,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4687,1902322,1902326,48.79646682739258,-18.888790130615234,312.85803,14.984761,20.557709,14.213756,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4688,1902327,1902331,48.79636764526367,-18.887889862060547,315.791,52.40404,15.399445,38.044395,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4689,1902337,1902341,48.79616928100586,-18.886091232299805,332.42023,66.48629,14.5147705,36.752045,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4690,1902342,1902346,48.79607391357422,-18.88519096374512,323.79565,10.661682,14.018005,11.869162,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4692,1902357,1902361,48.79578399658203,-18.882492065429688,286.69443,29.054829,28.417328,26.674118,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4693,1902367,1902369,48.79558944702149,-18.880691528320312,268.1159,19.827269,29.73706,23.042862,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4702,1902569,1902573,48.79181289672852,-18.84432983398437,153.13258,17.45197,22.207306,9.434271,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4703,1902575,1902577,48.79172134399414,-18.84342765808105,125.458145,33.135277,17.44809,11.274621,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4704,1902579,1902583,48.7916374206543,-18.842527389526367,120.06137,16.989964,14.386009,8.063759,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4706,1902599,1902603,48.791282653808594,-18.838926315307617,110.62993,21.50732,22.005348,6.025525,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4708,1902609,1902613,48.79109573364258,-18.83712577819824,95.6131,18.965275,26.783394,6.667362,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4710,1902619,1902623,48.790924072265625,-18.835323333740234,96.61618,9.462072,16.447395,8.054694,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4718,1902669,1902673,48.79004287719727,-18.826318740844727,143.44394,23.849707,15.195511,11.64329,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4719,1902674,1902678,48.78995132446289,-18.82541847229004,135.65302,14.605251,12.066582,5.3957477,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4720,1902679,1902683,48.78986740112305,-18.82451629638672,113.22513,19.072817,15.916855,6.275532,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4721,1902684,1902688,48.78977966308594,-18.82361602783203,106.490036,17.719227,13.147919,5.261363,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4724,1902699,1902703,48.78952026367188,-18.820913314819336,102.816246,14.924263,11.865761,19.311682,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4726,1902709,1902713,48.78934860229492,-18.81911277770996,89.9827,18.43117,19.3238,8.772554,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4727,1902714,1902718,48.78926467895508,-18.81821060180664,59.856472,4.013419,13.998001,4.414802,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4728,1902719,1902723,48.789180755615234,-18.817310333251957,56.78584,0.5858336,8.527264,0.80784994,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4729,1902724,1902728,48.789093017578125,-18.816410064697266,54.512497,7.0023704,27.024055,3.6289148,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4731,1902734,1902738,48.788909912109375,-18.81460952758789,59.43973,1.607711,24.404598,1.7956452,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4733,1902744,1902748,48.78874206542969,-18.812807083129883,75.626495,6.816498,13.993103,5.8073807,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4734,1902749,1902753,48.78865432739258,-18.811906814575195,93.083626,24.306953,18.271927,7.6307116,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4737,1902764,1902768,48.78839874267578,-18.8092041015625,81.25162,6.1106753,28.544647,6.2629924,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4739,1902774,1902778,48.7882194519043,-18.807403564453125,71.16558,2.5547717,9.6946335,1.7640629,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4741,1902784,1902788,48.78804397583008,-18.80560111999512,67.459854,1.2461588,22.502289,1.6817782,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4745,1902804,1902808,48.78770065307617,-18.80199813842773,92.99997,15.837819,35.147537,11.341062,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4747,1902814,1902818,48.78751754760742,-18.80019760131836,124.05826,24.447964,36.213974,35.379112,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4749,1902824,1902828,48.78734970092773,-18.798397064208984,103.66027,17.70126,28.194489,21.207167,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4752,1902839,1902843,48.78709030151367,-18.79569435119629,47.869858,0.19066127,17.697933,0.29151016,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4754,1902849,1902853,48.78691482543945,-18.79389190673828,47.89257,1.8807452,13.112427,0.7316737,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4755,1902854,1902858,48.78682708740234,-18.792991638183597,58.25868,12.025995,17.169525,6.394222,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4757,1902864,1902868,48.786651611328125,-18.79119110107422,65.17599,4.6635404,10.5381775,5.1853347,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4759,1902874,1902878,48.78647994995117,-18.78938865661621,73.153046,3.6485112,10.799278,4.2611375,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4760,1902879,1902883,48.7863883972168,-18.788488388061523,78.07233,5.2136993,25.852776,6.7037597,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4763,1902894,1902898,48.78612518310547,-18.78578758239746,86.522385,17.23242,14.118584,16.525988,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4765,1902904,1902908,48.785945892333984,-18.78398704528809,55.38005,12.040636,20.978558,5.299702,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4766,1902909,1902913,48.78586196899414,-18.78308486938477,51.0,3.672654,15.735798,2.5762203,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4768,1902919,1902923,48.785675048828125,-18.78128433227539,70.385864,8.723036,10.170242,6.1956716,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4769,1902924,1902928,48.78559112548828,-18.780384063720703,61.75711,15.466338,15.178204,5.3852835,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4771,1902934,1902938,48.78540802001953,-18.778583526611328,54.87671,6.8769093,20.893147,3.7744331,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4773,1902944,1902948,48.78522491455078,-18.776782989501957,50.099476,0.16694006,24.679,0.28572556,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4774,1902949,1902953,48.78513717651367,-18.775882720947266,50.78007,0.97461456,12.058655,1.3505514,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4775,1902954,1902958,48.7850456237793,-18.774982452392575,50.023396,0.50085855,16.029053,0.7509088,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4776,1902969,1902973,48.784767150878906,-18.77228164672852,61.666206,0.7429989,11.867863,1.0481327,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4777,1902999,1903003,48.78422164916992,-18.76688003540039,87.6656,10.869017,15.239952,4.6859365,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4780,1903089,1903093,48.78251647949219,-18.750680923461918,69.197266,0.5398119,12.878902,0.77424395,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4781,1903094,1903096,48.78246688842773,-18.749849319458008,71.85852,0.54075325,9.891151,0.8163626,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4783,1903119,1903123,48.78193664550781,-18.745281219482425,79.37057,0.31496736,16.150002,0.46039996,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4784,1903124,1903128,48.781837463378906,-18.74438095092773,88.500435,10.837337,14.222954,8.281785,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4785,1903129,1903133,48.78173828125,-18.74348258972168,91.327774,4.2617016,14.473282,4.370497,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4786,1903134,1903138,48.78163909912109,-18.742582321166992,115.23903,13.167805,15.349846,11.710953,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4787,1903139,1903143,48.78153991699219,-18.741683959960938,127.23058,13.389652,16.509048,9.798898,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4792,1903169,1903173,48.78095245361328,-18.73628616333008,121.95029,24.267956,20.399681,10.911719,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4795,1903184,1903188,48.78065490722656,-18.73358726501465,128.99034,21.546738,14.214745,10.116235,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4799,1903204,1903208,48.78025817871094,-18.72998809814453,115.05742,19.175337,17.816307,7.4481096,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4800,1903209,1903213,48.780155181884766,-18.72908973693848,118.250114,2.9560375,12.276184,3.1110432,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4801,1903214,1903218,48.780059814453125,-18.72818946838379,123.064514,2.7175317,16.49749,3.0518172,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4802,1903219,1903223,48.77996063232422,-18.7272891998291,123.84197,1.5295349,11.777359,1.7616602,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4807,1903245,1903248,48.77945709228516,-18.72279167175293,217.04327,71.11883,18.341629,26.199083,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4808,1903249,1903253,48.77935409545898,-18.721893310546875,251.4658,13.1196375,14.219055,9.959628,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4811,1903264,1903268,48.779056549072266,-18.719194412231445,255.90903,36.47608,15.006958,14.72548,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4814,1903279,1903283,48.778751373291016,-18.71649742126465,277.2304,17.070576,18.208466,11.732963,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4815,1903284,1903288,48.77864456176758,-18.71559715270996,315.65945,45.07799,19.420868,21.800558,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4817,1903299,1903303,48.77834701538086,-18.712900161743164,379.36127,76.11493,28.342255,39.59243,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4819,1903309,1903313,48.778133392333984,-18.711101531982425,393.3179,77.721214,34.36023,31.830757,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4820,1903469,1903473,48.77492141723633,-18.68231964111328,369.27478,53.893505,30.090881,30.371267,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4822,1903484,1903488,48.77462005615234,-18.67962074279785,429.57056,62.241787,25.063751,28.446587,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4824,1903504,1903508,48.77421951293945,-18.676023483276367,515.1558,128.8855,34.68091,57.64709,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4825,1903514,1903518,48.77403259277344,-18.674222946166992,507.96057,101.996994,28.869629,61.176723,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4830,1904079,1904083,48.76386260986328,-18.572473526000977,200.32938,39.4724,18.779785,12.152143,943,gt2l,processed_ATL08_20181129100805_09430114_004_01.h5
4837,1899076,1899080,48.82809829711914,-19.47582244873047,17.366978,0.09877989,16.075644,0.1580863,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4838,1899081,1899085,48.8280143737793,-19.47492218017578,20.514904,0.93798965,13.271221,0.3619274,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4839,1899086,1899090,48.82792663574219,-19.474021911621094,17.690773,1.096944,14.590523,0.6686647,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4840,1899091,1899095,48.82783508300781,-19.473121643066406,15.247142,1.2901441,14.3437195,0.6575121,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4842,1899101,1899105,48.8276596069336,-19.4713191986084,16.817547,0.9452031,16.438768,0.43108797,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4845,1899116,1899120,48.827392578125,-19.468618392944336,6.406567,0.11852932,18.598873,0.23463257,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4847,1899126,1899130,48.82721328735352,-19.46681785583496,4.419719,0.050409533,15.982527,0.13827585,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4848,1899131,1899135,48.827125549316406,-19.465917587280277,8.770122,0.7698377,15.457728,0.51876426,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4850,1899141,1899145,48.82695007324219,-19.4641170501709,12.623388,0.26981845,8.540989,0.40630758,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4851,1899146,1899150,48.82685852050781,-19.46321678161621,4.9821844,0.03573013,13.363791,0.07008536,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4853,1899156,1899160,48.8266830444336,-19.46141624450684,13.744041,0.7736999,14.534739,0.16522647,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4855,1899166,1899170,48.82649612426758,-19.45961570739746,7.657822,0.47140908,18.501348,0.39615607,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4857,1899176,1899180,48.82632064819336,-19.45781517028809,7.0976086,0.16959769,12.530542,0.13710664,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4858,1899181,1899185,48.82622909545898,-19.4569149017334,6.674291,0.034666926,9.64838,0.076545596,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4860,1899191,1899195,48.8260498046875,-19.455114364624023,3.8453186,0.0033669758,10.073637,0.01653473,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4863,1899206,1899210,48.82577896118164,-19.45241355895996,-0.75324786,0.009250468,9.848784,0.045655057,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4865,1899216,1899220,48.82559585571289,-19.450613021850582,13.24627,0.07208568,15.708374,0.11617509,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4866,1899221,1899225,48.82550430297852,-19.4497127532959,15.447373,0.050111435,7.9395943,0.070257805,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4867,1899226,1899230,48.82540512084961,-19.44881248474121,27.728962,0.82617986,9.224487,0.5661892,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4868,1899231,1899235,48.8253173828125,-19.447912216186523,34.76271,1.9420176,10.204857,0.5098164,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4869,1899236,1899240,48.82522964477539,-19.44701194763184,24.949907,1.6437925,10.516617,0.90395236,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4870,1899241,1899245,48.825138092041016,-19.44611167907715,17.83984,0.68361753,6.1508846,0.15698451,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4871,1899246,1899250,48.825042724609375,-19.44521141052246,18.210386,1.3671532,11.865356,0.30439255,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4872,1899251,1899255,48.824951171875,-19.444313049316406,17.679714,0.70335627,12.494982,0.7051125,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4874,1899261,1899265,48.82477188110352,-19.4425106048584,0.47867566,0.015869718,7.567443,0.02342368,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4875,1899266,1899270,48.82467269897461,-19.441612243652344,-4.0652575,0.004581345,3.7982066,0.0047349017,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4876,1899271,1899275,48.82457733154297,-19.440711975097656,9.599235,0.0048112064,13.085069,0.079231866,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4877,1899276,1899280,48.824493408203125,-19.43981170654297,20.28387,1.4405785,15.233719,0.76949275,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4879,1899286,1899290,48.82430267333984,-19.438011169433597,3.7226763,0.02190725,7.032187,0.045057923,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4880,1899291,1899295,48.8242073059082,-19.437110900878903,9.000791,0.037788082,10.786674,0.07084449,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4881,1899296,1899300,48.82411193847656,-19.43621253967285,19.672792,1.2284138,11.705247,0.21694192,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4883,1899306,1899310,48.82392501831055,-19.43441200256348,8.64767,0.3787519,14.997355,0.3283988,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4885,1899316,1899320,48.82373809814453,-19.4326114654541,1.9742012,0.013797629,17.066986,0.12373912,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4886,1899321,1899325,48.82364654541016,-19.43171119689941,3.0977325,0.08989661,22.826351,0.35974538,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
4888,1899331,1899335,48.82345199584961,-19.429912567138672,6.0904636,0.51189184,12.153984,0.2734345,943,gt1r,processed_ATL08_20181129100805_09430114_004_01.h5
